Sistema,Area,Generacion (MWh),Importacion Total (MWh),Exportacion Total (MWh),Intercambio neto entre Gerencias (MWh),Estimacion de Demanda por Balance (MWh),Pronostico (MWh),Timestamp,fecha,hora,anio,mes,dia_semana
SIN,OCC,3264.04804,0.0,0.0,4217.939,7481.98704,7781.027,2020-01-09 06:00:00,2020-01-09,6,2020,1,Thursday
SIN,OCC,3468.90496,0.0,0.0,4469.83,7938.73496,8234.65,2020-01-09 07:00:00,2020-01-09,7,2020,1,Thursday
SIN,OCC,4461.00878,0.0,0.0,3770.218,8231.22678,8587.408,2020-01-09 08:00:00,2020-01-09,8,2020,1,Thursday
SIN,OCC,5019.52399,0.0,0.0,3507.429,8526.95299,8813.869,2020-01-09 09:00:00,2020-01-09,9,2020,1,Thursday
SIN,OCC,4829.01807,0.0,0.0,3759.533,8588.55107,8811.815,2020-01-09 10:00:00,2020-01-09,10,2020,1,Thursday
SIN,OCC,5094.69319,0.0,0.0,3543.679,8638.37219,8919.642,2020-01-09 11:00:00,2020-01-09,11,2020,1,Thursday
SIN,OCC,5179.17461,0.0,0.0,3528.491,8707.66561,8994.732,2020-01-09 12:00:00,2020-01-09,12,2020,1,Thursday
SIN,OCC,5313.34684,0.0,0.0,3417.24,8730.58684,9031.702,2020-01-09 13:00:00,2020-01-09,13,2020,1,Thursday
SIN,OCC,5347.61792,0.0,0.0,3337.344,8684.96192,8955.022,2020-01-09 14:00:00,2020-01-09,14,2020,1,Thursday
SIN,OCC,5183.19256,0.0,0.0,3528.497,8711.68956,8994.216,2020-01-09 15:00:00,2020-01-09,15,2020,1,Thursday
SIN,OCC,5079.55202,0.0,0.0,3651.805,8731.35702,8980.214,2020-01-09 16:00:00,2020-01-09,16,2020,1,Thursday
SIN,OCC,4594.95697,0.0,0.0,3989.864,8584.82097,8760.943,2020-01-09 17:00:00,2020-01-09,17,2020,1,Thursday
SIN,OCC,4368.77626,0.0,0.0,4045.278,8414.05426,8595.096,2020-01-09 18:00:00,2020-01-09,18,2020,1,Thursday
SIN,OCC,4760.85441,0.0,0.0,4029.385,8790.23941,9026.578,2020-01-09 19:00:00,2020-01-09,19,2020,1,Thursday
SIN,OCC,4413.87907,0.0,0.0,4287.302,8701.18107,8947.167,2020-01-09 20:00:00,2020-01-09,20,2020,1,Thursday
SIN,OCC,4068.01061,0.0,0.0,4308.58,8376.59061,8639.598,2020-01-09 21:00:00,2020-01-09,21,2020,1,Thursday
SIN,OCC,3938.80393,0.0,0.0,4111.708,8050.51193,8348.455,2020-01-09 22:00:00,2020-01-09,22,2020,1,Thursday
SIN,OCC,3509.18849,0.0,0.0,4235.547,7744.73549,8051.436,2020-01-09 23:00:00,2020-01-09,23,2020,1,Thursday
SIN,OCC,3153.56812,0.0,0.0,4219.166,7372.73412,7672.83,2020-01-10 00:00:00,2020-01-10,0,2020,1,Friday
SIN,OCC,3267.78771,0.0,0.0,3856.561,7124.34871,7453.243,2020-01-10 01:00:00,2020-01-10,1,2020,1,Friday
SIN,OCC,3360.26778,0.0,0.0,3587.368,6947.63578,7258.099,2020-01-10 02:00:00,2020-01-10,2,2020,1,Friday
SIN,OCC,3447.10214,0.0,0.0,3452.78,6899.88214,7157.929,2020-01-10 03:00:00,2020-01-10,3,2020,1,Friday
SIN,OCC,3533.36526,0.0,0.0,3362.251,6895.61626,7159.386,2020-01-10 04:00:00,2020-01-10,4,2020,1,Friday
SIN,OCC,3541.17992,0.0,0.0,3461.493,7002.67292,7258.434,2020-01-10 05:00:00,2020-01-10,5,2020,1,Friday
SIN,OCC,3998.91354,0.0,0.0,3397.784,7396.69754,7517.457,2020-01-10 06:00:00,2020-01-10,6,2020,1,Friday
SIN,OCC,4340.19099,0.0,0.0,3506.087,7846.27799,7876.691,2020-01-10 07:00:00,2020-01-10,7,2020,1,Friday
SIN,OCC,4945.94676,0.0,0.0,3262.512,8208.45876,8321.94,2020-01-10 08:00:00,2020-01-10,8,2020,1,Friday
SIN,OCC,5640.11158,0.0,0.0,2791.267,8431.37858,8727.67,2020-01-10 09:00:00,2020-01-10,9,2020,1,Friday
SIN,OCC,5827.45768,0.0,0.0,2697.608,8525.06568,8834.864,2020-01-10 10:00:00,2020-01-10,10,2020,1,Friday
SIN,OCC,6018.5947,0.0,0.0,2592.126,8610.7207,8974.198,2020-01-10 11:00:00,2020-01-10,11,2020,1,Friday
SIN,OCC,6020.89832,0.0,0.0,2606.237,8627.13532,9061.174,2020-01-10 12:00:00,2020-01-10,12,2020,1,Friday
SIN,OCC,6119.08432,0.0,0.0,2574.002,8693.08632,9086.477,2020-01-10 13:00:00,2020-01-10,13,2020,1,Friday
SIN,OCC,5874.90519,0.0,0.0,2719.017,8593.92219,8974.823,2020-01-10 14:00:00,2020-01-10,14,2020,1,Friday
SIN,OCC,5769.79822,0.0,0.0,2811.346,8581.14422,8970.138,2020-01-10 15:00:00,2020-01-10,15,2020,1,Friday
SIN,OCC,5394.50103,0.0,0.0,3253.863,8648.36403,8950.685,2020-01-10 16:00:00,2020-01-10,16,2020,1,Friday
SIN,OCC,4785.80623,0.0,0.0,3639.941,8425.74723,8712.284,2020-01-10 17:00:00,2020-01-10,17,2020,1,Friday
SIN,OCC,4671.13602,0.0,0.0,3625.974,8297.11002,8593.704,2020-01-10 18:00:00,2020-01-10,18,2020,1,Friday
SIN,OCC,5170.72568,0.0,0.0,3401.065,8571.79068,9032.638,2020-01-10 19:00:00,2020-01-10,19,2020,1,Friday
SIN,OCC,5083.4239,0.0,0.0,3367.82,8451.2439,8928.943,2020-01-10 20:00:00,2020-01-10,20,2020,1,Friday
SIN,OCC,4963.59612,0.0,0.0,3186.444,8150.04012,8693.711,2020-01-10 21:00:00,2020-01-10,21,2020,1,Friday
SIN,OCC,4827.06348,0.0,0.0,3092.134,7919.19748,8441.123,2020-01-10 22:00:00,2020-01-10,22,2020,1,Friday
SIN,OCC,4337.23479,0.0,0.0,3362.276,7699.51079,8295.548,2020-01-10 23:00:00,2020-01-10,23,2020,1,Friday
SIN,OCC,4389.76457,0.0,0.0,2961.509,7351.27357,7732.884,2020-01-11 00:00:00,2020-01-11,0,2020,1,Saturday
SIN,OCC,3929.36286,0.0,0.0,2993.053,6922.41586,7501.614,2020-01-11 01:00:00,2020-01-11,1,2020,1,Saturday
SIN,OCC,3711.03186,0.0,0.0,3195.374,6906.40586,7295.941,2020-01-11 02:00:00,2020-01-11,2,2020,1,Saturday
SIN,OCC,3609.34976,0.0,0.0,3234.15,6843.49976,7206.747,2020-01-11 03:00:00,2020-01-11,3,2020,1,Saturday
SIN,OCC,4031.07141,0.0,0.0,2788.701,6819.77241,7213.612,2020-01-11 04:00:00,2020-01-11,4,2020,1,Saturday
SIN,OCC,4126.78665,0.0,0.0,2693.925,6820.71165,7264.665,2020-01-11 05:00:00,2020-01-11,5,2020,1,Saturday
SIN,OCC,4244.81223,0.0,0.0,2800.787,7045.59923,7454.521,2020-01-11 06:00:00,2020-01-11,6,2020,1,Saturday
SIN,OCC,4110.37529,0.0,0.0,3215.266,7325.64129,7735.121,2020-01-11 07:00:00,2020-01-11,7,2020,1,Saturday
SIN,OCC,4602.28695,0.0,0.0,3073.65,7675.93695,7990.873,2020-01-11 08:00:00,2020-01-11,8,2020,1,Saturday
SIN,OCC,5201.81029,0.0,0.0,2771.285,7973.09529,8259.216,2020-01-11 09:00:00,2020-01-11,9,2020,1,Saturday
SIN,OCC,5318.74907,0.0,0.0,2699.567,8018.31607,8386.564,2020-01-11 10:00:00,2020-01-11,10,2020,1,Saturday
SIN,OCC,5381.70048,0.0,0.0,2667.3,8049.00048,8530.378,2020-01-11 11:00:00,2020-01-11,11,2020,1,Saturday
SIN,OCC,5361.73563,0.0,0.0,2734.035,8095.77063,8551.931,2020-01-11 12:00:00,2020-01-11,12,2020,1,Saturday
SIN,OCC,5459.47723,0.0,0.0,2577.485,8036.96223,8451.192,2020-01-11 13:00:00,2020-01-11,13,2020,1,Saturday
SIN,OCC,5195.27403,0.0,0.0,2677.203,7872.47703,8263.651,2020-01-11 14:00:00,2020-01-11,14,2020,1,Saturday
SIN,OCC,4766.97044,0.0,0.0,3033.171,7800.14144,8161.366,2020-01-11 15:00:00,2020-01-11,15,2020,1,Saturday
SIN,OCC,4554.35938,0.0,0.0,3267.226,7821.58538,8131.958,2020-01-11 16:00:00,2020-01-11,16,2020,1,Saturday
SIN,OCC,4083.18741,0.0,0.0,3638.156,7721.34341,8087.781,2020-01-11 17:00:00,2020-01-11,17,2020,1,Saturday
SIN,OCC,4541.51541,0.0,0.0,3343.592,7885.10741,8341.284,2020-01-11 18:00:00,2020-01-11,18,2020,1,Saturday
SIN,OCC,4401.7739,0.0,0.0,3618.172,8019.9459,8459.314,2020-01-11 19:00:00,2020-01-11,19,2020,1,Saturday
SIN,OCC,4326.1855,0.0,0.0,3459.556,7785.7415,8300.18,2020-01-11 20:00:00,2020-01-11,20,2020,1,Saturday
SIN,OCC,4423.70921,0.0,0.0,3173.932,7597.64121,8119.006,2020-01-11 21:00:00,2020-01-11,21,2020,1,Saturday
SIN,OCC,4266.43159,0.0,0.0,3175.456,7441.88759,7980.896,2020-01-11 22:00:00,2020-01-11,22,2020,1,Saturday
SIN,OCC,3508.39443,0.0,0.0,3515.147,7023.54143,7601.456,2020-01-11 23:00:00,2020-01-11,23,2020,1,Saturday
SIN,OCC,3226.98496,0.0,0.0,3447.409,6674.39396,7132.797,2020-01-12 00:00:00,2020-01-12,0,2020,1,Sunday
SIN,OCC,3214.54792,0.0,0.0,3191.195,6405.74292,6866.92,2020-01-12 01:00:00,2020-01-12,1,2020,1,Sunday
SIN,OCC,3366.89193,0.0,0.0,2867.212,6234.10393,6688.729,2020-01-12 02:00:00,2020-01-12,2,2020,1,Sunday
SIN,OCC,3187.10466,0.0,0.0,2937.824,6124.92866,6580.103,2020-01-12 03:00:00,2020-01-12,3,2020,1,Sunday
SIN,OCC,3171.2369,0.0,0.0,2911.355,6082.5919,6562.716,2020-01-12 04:00:00,2020-01-12,4,2020,1,Sunday
SIN,OCC,3099.97667,0.0,0.0,2982.019,6081.99567,6534.978,2020-01-12 05:00:00,2020-01-12,5,2020,1,Sunday
SIN,OCC,3094.61009,0.0,0.0,2982.917,6077.52709,6555.252,2020-01-12 06:00:00,2020-01-12,6,2020,1,Sunday
SIN,OCC,3167.98128,0.0,0.0,2930.877,6098.85828,6602.964,2020-01-12 07:00:00,2020-01-12,7,2020,1,Sunday
SIN,OCC,3753.94437,0.0,0.0,2384.688,6138.63237,6704.402,2020-01-12 08:00:00,2020-01-12,8,2020,1,Sunday
SIN,OCC,4399.63877,0.0,0.0,1935.59,6335.22877,6913.084,2020-01-12 09:00:00,2020-01-12,9,2020,1,Sunday
SIN,OCC,4442.69227,0.0,0.0,2042.56,6485.25227,7029.954,2020-01-12 10:00:00,2020-01-12,10,2020,1,Sunday
SIN,OCC,4423.22223,0.0,0.0,2068.966,6492.18823,7063.559,2020-01-12 11:00:00,2020-01-12,11,2020,1,Sunday
SIN,OCC,4258.66518,0.0,0.0,2262.059,6520.72418,7072.355,2020-01-12 12:00:00,2020-01-12,12,2020,1,Sunday
SIN,OCC,4015.328,0.0,0.0,2434.214,6449.542,7043.004,2020-01-12 13:00:00,2020-01-12,13,2020,1,Sunday
SIN,OCC,3970.76225,0.0,0.0,2572.122,6542.88425,7023.174,2020-01-12 14:00:00,2020-01-12,14,2020,1,Sunday
SIN,OCC,3921.1532,0.0,0.0,2634.048,6555.2012,7005.831,2020-01-12 15:00:00,2020-01-12,15,2020,1,Sunday
SIN,OCC,3690.03175,0.0,0.0,2883.311,6573.34275,6986.201,2020-01-12 16:00:00,2020-01-12,16,2020,1,Sunday
SIN,OCC,3759.7007,0.0,0.0,2799.877,6559.5777,7041.374,2020-01-12 17:00:00,2020-01-12,17,2020,1,Sunday
SIN,OCC,3904.31341,0.0,0.0,3059.463,6963.77641,7533.289,2020-01-12 18:00:00,2020-01-12,18,2020,1,Sunday
SIN,OCC,4607.53174,0.0,0.0,2941.775,7549.30674,8028.317,2020-01-12 19:00:00,2020-01-12,19,2020,1,Sunday
SIN,OCC,4374.54241,0.0,0.0,3153.586,7528.12841,8015.011,2020-01-12 20:00:00,2020-01-12,20,2020,1,Sunday
SIN,OCC,3981.30308,0.0,0.0,3405.555,7386.85808,7883.683,2020-01-12 21:00:00,2020-01-12,21,2020,1,Sunday
SIN,OCC,3693.24149,0.0,0.0,3287.267,6980.50849,7595.717,2020-01-12 22:00:00,2020-01-12,22,2020,1,Sunday
SIN,OCC,3232.76582,0.0,0.0,3295.499,6528.26482,7123.11,2020-01-12 23:00:00,2020-01-12,23,2020,1,Sunday
SIN,OCC,3171.68212,0.0,0.0,3070.397,6242.07912,6735.32,2020-01-13 00:00:00,2020-01-13,0,2020,1,Monday
SIN,OCC,3150.39731,0.0,0.0,2930.57,6080.96731,6533.098,2020-01-13 01:00:00,2020-01-13,1,2020,1,Monday
SIN,OCC,3068.9643,0.0,0.0,2883.973,5952.9373,6418.001,2020-01-13 02:00:00,2020-01-13,2,2020,1,Monday
SIN,OCC,3208.11775,0.0,0.0,2709.351,5917.46875,6367.479,2020-01-13 03:00:00,2020-01-13,3,2020,1,Monday
SIN,OCC,3085.3651,0.0,0.0,2903.811,5989.1761,6401.609,2020-01-13 04:00:00,2020-01-13,4,2020,1,Monday
SIN,OCC,3127.59879,0.0,0.0,3063.065,6190.66379,6575.713,2020-01-13 05:00:00,2020-01-13,5,2020,1,Monday
SIN,OCC,3254.02547,0.0,0.0,3519.584,6773.60947,7080.858,2020-01-13 06:00:00,2020-01-13,6,2020,1,Monday
SIN,OCC,3622.0331,0.0,0.0,3818.917,7440.9501,7663.636,2020-01-13 07:00:00,2020-01-13,7,2020,1,Monday
SIN,OCC,4352.20955,0.0,0.0,3587.647,7939.85655,8163.78,2020-01-13 08:00:00,2020-01-13,8,2020,1,Monday
SIN,OCC,5217.76866,0.0,0.0,3020.135,8237.90366,8506.866,2020-01-13 09:00:00,2020-01-13,9,2020,1,Monday
SIN,OCC,5252.5317,0.0,0.0,3134,8386.5317,8685.259,2020-01-13 10:00:00,2020-01-13,10,2020,1,Monday
SIN,OCC,5295.15883,0.0,0.0,3222.969,8518.12783,8798.389,2020-01-13 11:00:00,2020-01-13,11,2020,1,Monday
SIN,OCC,5176.09116,0.0,0.0,3423.703,8599.79416,8873.802,2020-01-13 12:00:00,2020-01-13,12,2020,1,Monday
SIN,OCC,5093.58891,0.0,0.0,3546.529,8640.11791,8939.115,2020-01-13 13:00:00,2020-01-13,13,2020,1,Monday
SIN,OCC,4975.65412,0.0,0.0,3642.571,8618.22512,8945.547,2020-01-13 14:00:00,2020-01-13,14,2020,1,Monday
SIN,OCC,5042.52494,0.0,0.0,3604.615,8647.13994,8941.631,2020-01-13 15:00:00,2020-01-13,15,2020,1,Monday
SIN,OCC,4976.37348,0.0,0.0,3685.059,8661.43248,8994.608,2020-01-13 16:00:00,2020-01-13,16,2020,1,Monday
SIN,OCC,4691.60165,0.0,0.0,3867.853,8559.45465,8826.045,2020-01-13 17:00:00,2020-01-13,17,2020,1,Monday
SIN,OCC,4739.6128,0.0,0.0,3617.452,8357.0648,8758.173,2020-01-13 18:00:00,2020-01-13,18,2020,1,Monday
SIN,OCC,5283.53821,0.0,0.0,3456.04,8739.57821,9114.584,2020-01-13 19:00:00,2020-01-13,19,2020,1,Monday
SIN,OCC,5243.24643,0.0,0.0,3396.609,8639.85543,9014.29,2020-01-13 20:00:00,2020-01-13,20,2020,1,Monday
SIN,OCC,4844.66309,0.0,0.0,3486.595,8331.25809,8745.942,2020-01-13 21:00:00,2020-01-13,21,2020,1,Monday
SIN,OCC,4192.19908,0.0,0.0,3787.708,7979.90708,8433.501,2020-01-13 22:00:00,2020-01-13,22,2020,1,Monday
SIN,OCC,3582.89957,0.0,0.0,4058.909,7641.80857,8136.782,2020-01-13 23:00:00,2020-01-13,23,2020,1,Monday
SIN,OCC,3591.78846,0.0,0.0,3694.066,7285.85446,7675.507,2020-01-14 00:00:00,2020-01-14,0,2020,1,Tuesday
SIN,OCC,3505.22459,0.0,0.0,3552.491,7057.71559,7436.191,2020-01-14 01:00:00,2020-01-14,1,2020,1,Tuesday
SIN,OCC,3593.54604,0.0,0.0,3324.29,6917.83604,7272.988,2020-01-14 02:00:00,2020-01-14,2,2020,1,Tuesday
SIN,OCC,3523.56525,0.0,0.0,3379.454,6903.01925,7226.315,2020-01-14 03:00:00,2020-01-14,3,2020,1,Tuesday
SIN,OCC,3527.67375,0.0,0.0,3384.493,6912.16675,7262.354,2020-01-14 04:00:00,2020-01-14,4,2020,1,Tuesday
SIN,OCC,3541.32845,0.0,0.0,3537.629,7078.95745,7340.543,2020-01-14 05:00:00,2020-01-14,5,2020,1,Tuesday
SIN,OCC,3689.8287,0.0,0.0,3796.978,7486.8067,7671.15,2020-01-14 06:00:00,2020-01-14,6,2020,1,Tuesday
SIN,OCC,3718.90873,0.0,0.0,4253.47,7972.37873,8114.109,2020-01-14 07:00:00,2020-01-14,7,2020,1,Tuesday
SIN,OCC,4018.52857,0.0,0.0,4324.335,8342.86357,8500.144,2020-01-14 08:00:00,2020-01-14,8,2020,1,Tuesday
SIN,OCC,4301.00632,0.0,0.0,4335.838,8636.84432,8795.14,2020-01-14 09:00:00,2020-01-14,9,2020,1,Tuesday
SIN,OCC,4604.92854,0.0,0.0,4133.663,8738.59154,8957.184,2020-01-14 10:00:00,2020-01-14,10,2020,1,Tuesday
SIN,OCC,4855.10449,0.0,0.0,3952.405,8807.50949,9029.508,2020-01-14 11:00:00,2020-01-14,11,2020,1,Tuesday
SIN,OCC,4907.88935,0.0,0.0,3979.166,8887.05535,9088.76,2020-01-14 12:00:00,2020-01-14,12,2020,1,Tuesday
SIN,OCC,5136.84284,0.0,0.0,3715.411,8852.25384,9068.905,2020-01-14 13:00:00,2020-01-14,13,2020,1,Tuesday
SIN,OCC,5841.77841,0.0,0.0,2894.3,8736.07841,9057.133,2020-01-14 14:00:00,2020-01-14,14,2020,1,Tuesday
SIN,OCC,6003.46629,0.0,0.0,2753.062,8756.52829,9073.828,2020-01-14 15:00:00,2020-01-14,15,2020,1,Tuesday
SIN,OCC,5756.77965,0.0,0.0,3012.049,8768.82865,9123.597,2020-01-14 16:00:00,2020-01-14,16,2020,1,Tuesday
SIN,OCC,5051.24188,0.0,0.0,3590.369,8641.61088,8976.22,2020-01-14 17:00:00,2020-01-14,17,2020,1,Tuesday
SIN,OCC,4842.19918,0.0,0.0,3671.546,8513.74518,8840.435,2020-01-14 18:00:00,2020-01-14,18,2020,1,Tuesday
SIN,OCC,5092.90129,0.0,0.0,3777.589,8870.49029,9192.614,2020-01-14 19:00:00,2020-01-14,19,2020,1,Tuesday
SIN,OCC,4734.18928,0.0,0.0,4018.377,8752.56628,9109.104,2020-01-14 20:00:00,2020-01-14,20,2020,1,Tuesday
SIN,OCC,4633.12537,0.0,0.0,3814.524,8447.64937,8858.926,2020-01-14 21:00:00,2020-01-14,21,2020,1,Tuesday
SIN,OCC,4493.01354,0.0,0.0,3562.099,8055.11254,8484.528,2020-01-14 22:00:00,2020-01-14,22,2020,1,Tuesday
SIN,OCC,3833.34466,0.0,0.0,3916.186,7749.53066,8108.598,2020-01-14 23:00:00,2020-01-14,23,2020,1,Tuesday
SIN,OCC,3462.85658,0.0,0.0,3988.003,7450.85958,7754.516,2020-01-15 00:00:00,2020-01-15,0,2020,1,Wednesday
SIN,OCC,3359.95086,0.0,0.0,3858.893,7218.84386,7481.067,2020-01-15 01:00:00,2020-01-15,1,2020,1,Wednesday
SIN,OCC,3308.31058,0.0,0.0,3748.008,7056.31858,7302.586,2020-01-15 02:00:00,2020-01-15,2,2020,1,Wednesday
SIN,OCC,3310.56602,0.0,0.0,3653.467,6964.03302,7249.623,2020-01-15 03:00:00,2020-01-15,3,2020,1,Wednesday
SIN,OCC,3341.68243,0.0,0.0,3677.355,7019.03743,7283.637,2020-01-15 04:00:00,2020-01-15,4,2020,1,Wednesday
SIN,OCC,3422.58444,0.0,0.0,3744.781,7167.36544,7379.96,2020-01-15 05:00:00,2020-01-15,5,2020,1,Wednesday
SIN,OCC,3553.64171,0.0,0.0,4070.637,7624.27871,7751.721,2020-01-15 06:00:00,2020-01-15,6,2020,1,Wednesday
SIN,OCC,3955.95992,0.0,0.0,4179.632,8135.59192,8281.776,2020-01-15 07:00:00,2020-01-15,7,2020,1,Wednesday
SIN,OCC,4557.1229,0.0,0.0,3884.392,8441.5149,8709.945,2020-01-15 08:00:00,2020-01-15,8,2020,1,Wednesday
SIN,OCC,5129.00065,0.0,0.0,3552.264,8681.26465,9138.465,2020-01-15 09:00:00,2020-01-15,9,2020,1,Wednesday
SIN,OCC,5181.54645,0.0,0.0,3564.177,8745.72345,9250.938,2020-01-15 10:00:00,2020-01-15,10,2020,1,Wednesday
SIN,OCC,5522.19667,0.0,0.0,3303.857,8826.05367,9258.289,2020-01-15 11:00:00,2020-01-15,11,2020,1,Wednesday
SIN,OCC,5295.7513,0.0,0.0,3562.817,8858.5683,9313.841,2020-01-15 12:00:00,2020-01-15,12,2020,1,Wednesday
SIN,OCC,5493.96691,0.0,0.0,3438.372,8932.33891,9276.904,2020-01-15 13:00:00,2020-01-15,13,2020,1,Wednesday
SIN,OCC,5641.52144,0.0,0.0,3238.81,8880.33144,9245.842,2020-01-15 14:00:00,2020-01-15,14,2020,1,Wednesday
SIN,OCC,5490.21577,0.0,0.0,3391.812,8882.02777,9300.274,2020-01-15 15:00:00,2020-01-15,15,2020,1,Wednesday
SIN,OCC,5193.0795,0.0,0.0,3671.214,8864.2935,9279.527,2020-01-15 16:00:00,2020-01-15,16,2020,1,Wednesday
SIN,OCC,4800.40257,0.0,0.0,3959.691,8760.09357,9163.004,2020-01-15 17:00:00,2020-01-15,17,2020,1,Wednesday
SIN,OCC,4809.35307,0.0,0.0,3783.347,8592.70007,8972.141,2020-01-15 18:00:00,2020-01-15,18,2020,1,Wednesday
SIN,OCC,5105.96744,0.0,0.0,3820.896,8926.86344,9321.177,2020-01-15 19:00:00,2020-01-15,19,2020,1,Wednesday
SIN,OCC,5191.79206,0.0,0.0,3610.837,8802.62906,9200.01,2020-01-15 20:00:00,2020-01-15,20,2020,1,Wednesday
SIN,OCC,4799.56992,0.0,0.0,3691.178,8490.74792,8937.14,2020-01-15 21:00:00,2020-01-15,21,2020,1,Wednesday
SIN,OCC,4281.65759,0.0,0.0,3872.92,8154.57759,8499.027,2020-01-15 22:00:00,2020-01-15,22,2020,1,Wednesday
SIN,OCC,3929.17494,0.0,0.0,3942.018,7871.19294,8171.124,2020-01-15 23:00:00,2020-01-15,23,2020,1,Wednesday
SIN,OCC,3509.41459,0.0,0.0,3957.231,7466.64559,7866.836,2020-01-16 00:00:00,2020-01-16,0,2020,1,Thursday
SIN,OCC,3583.19853,0.0,0.0,3610.786,7193.98453,7645.92,2020-01-16 01:00:00,2020-01-16,1,2020,1,Thursday
SIN,OCC,3633.30607,0.0,0.0,3416.728,7050.03407,7491.765,2020-01-16 02:00:00,2020-01-16,2,2020,1,Thursday
SIN,OCC,3606.42792,0.0,0.0,3385.131,6991.55892,7441.893,2020-01-16 03:00:00,2020-01-16,3,2020,1,Thursday
SIN,OCC,3680.56523,0.0,0.0,3338.174,7018.73923,7460.983,2020-01-16 04:00:00,2020-01-16,4,2020,1,Thursday
SIN,OCC,3853.56355,0.0,0.0,3341.933,7195.49655,7618.678,2020-01-16 05:00:00,2020-01-16,5,2020,1,Thursday
SIN,OCC,3931.14947,0.0,0.0,3679.921,7611.07047,8014.216,2020-01-16 06:00:00,2020-01-16,6,2020,1,Thursday
SIN,OCC,4215.65861,0.0,0.0,3880.145,8095.80361,8486.149,2020-01-16 07:00:00,2020-01-16,7,2020,1,Thursday
SIN,OCC,4610.62698,0.0,0.0,3872.981,8483.60798,8813.249,2020-01-16 08:00:00,2020-01-16,8,2020,1,Thursday
SIN,OCC,5426.23399,0.0,0.0,3345.853,8772.08699,9090.305,2020-01-16 09:00:00,2020-01-16,9,2020,1,Thursday
SIN,OCC,5777.37096,0.0,0.0,3050.246,8827.61696,9169.326,2020-01-16 10:00:00,2020-01-16,10,2020,1,Thursday
SIN,OCC,5914.72814,0.0,0.0,2931.481,8846.20914,9211.477,2020-01-16 11:00:00,2020-01-16,11,2020,1,Thursday
SIN,OCC,6076.71629,0.0,0.0,2838.753,8915.46929,9281.846,2020-01-16 12:00:00,2020-01-16,12,2020,1,Thursday
SIN,OCC,6294.50886,0.0,0.0,2597.22,8891.72886,9293.296,2020-01-16 13:00:00,2020-01-16,13,2020,1,Thursday
SIN,OCC,6218.52505,0.0,0.0,2603.907,8822.43205,9268.784,2020-01-16 14:00:00,2020-01-16,14,2020,1,Thursday
SIN,OCC,6109.48365,0.0,0.0,2747.503,8856.98665,9295.573,2020-01-16 15:00:00,2020-01-16,15,2020,1,Thursday
SIN,OCC,5960.43551,0.0,0.0,2908.809,8869.24451,9295.121,2020-01-16 16:00:00,2020-01-16,16,2020,1,Thursday
SIN,OCC,5115.70401,0.0,0.0,3628.711,8744.41501,9179.207,2020-01-16 17:00:00,2020-01-16,17,2020,1,Thursday
SIN,OCC,5031.64821,0.0,0.0,3515.261,8546.90921,8958.235,2020-01-16 18:00:00,2020-01-16,18,2020,1,Thursday
SIN,OCC,5743.5795,0.0,0.0,3146.488,8890.0675,9352.718,2020-01-16 19:00:00,2020-01-16,19,2020,1,Thursday
SIN,OCC,5442.12138,0.0,0.0,3346.216,8788.33738,9234.047,2020-01-16 20:00:00,2020-01-16,20,2020,1,Thursday
SIN,OCC,4894.60795,0.0,0.0,3567.023,8461.63095,8920.757,2020-01-16 21:00:00,2020-01-16,21,2020,1,Thursday
SIN,OCC,4913.06099,0.0,0.0,3222.833,8135.89399,8632.236,2020-01-16 22:00:00,2020-01-16,22,2020,1,Thursday
SIN,OCC,4671.38588,0.0,0.0,3186.226,7857.61188,8329.31,2020-01-16 23:00:00,2020-01-16,23,2020,1,Thursday
SIN,OCC,4035.96985,0.0,0.0,3478.704,7514.67385,7828.248,2020-01-17 00:00:00,2020-01-17,0,2020,1,Friday
SIN,OCC,3747.74239,0.0,0.0,3562.556,7310.29839,7559.513,2020-01-17 01:00:00,2020-01-17,1,2020,1,Friday
SIN,OCC,3399.40362,0.0,0.0,3760.239,7159.64262,7369.972,2020-01-17 02:00:00,2020-01-17,2,2020,1,Friday
SIN,OCC,3348.12477,0.0,0.0,3728.606,7076.73077,7335.516,2020-01-17 03:00:00,2020-01-17,3,2020,1,Friday
SIN,OCC,3299.17437,0.0,0.0,3790.721,7089.89537,7323.662,2020-01-17 04:00:00,2020-01-17,4,2020,1,Friday
SIN,OCC,3590.77754,0.0,0.0,3627.355,7218.13254,7436.621,2020-01-17 05:00:00,2020-01-17,5,2020,1,Friday
SIN,OCC,4045.63119,0.0,0.0,3593.026,7638.65719,7836.241,2020-01-17 06:00:00,2020-01-17,6,2020,1,Friday
SIN,OCC,4243.23398,0.0,0.0,3841.382,8084.61598,8278.296,2020-01-17 07:00:00,2020-01-17,7,2020,1,Friday
SIN,OCC,4445.49805,0.0,0.0,3993.597,8439.09505,8659.923,2020-01-17 08:00:00,2020-01-17,8,2020,1,Friday
SIN,OCC,4722.1317,0.0,0.0,3996.336,8718.4677,8879.322,2020-01-17 09:00:00,2020-01-17,9,2020,1,Friday
SIN,OCC,4538.17176,0.0,0.0,4241.518,8779.68976,9015.07,2020-01-17 10:00:00,2020-01-17,10,2020,1,Friday
SIN,OCC,4904.12802,0.0,0.0,3968.681,8872.80902,9096.027,2020-01-17 11:00:00,2020-01-17,11,2020,1,Friday
